title;desc;code;file_list;location;pattern;overlap_files_len;overlap_title_len;title_idf_sum;label
0.0;0.14002586982966111;0;0.0;0.0;0;0;0;0;0
0.0;0.0021863879606054495;0;0.0;0.0;0;0;0;0;0
0.0;0.01942641502114481;0;0.0;0.0;-1;0;0;0;0
0.0;0.022797662978278763;0;0.0;0.0;0;0;0;0;0
0.0;0.04063115083865026;0;0.0;0.0;0;0;0;0;0
0.015481491235730728;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.014055364486252747;0;0.0;0.0;0;0;0;0;0
0.008194171982561583;0.01464460504554605;0;0.0;0.0;0;0;1;1.0;0
0.0;0.007284357402079253;0;0.0;0.0;0;0;0;0;0
0.0;0.003852082633179966;0;0.0;0.0;0;0;0;0;0
0.0;0.0573496552040196;0;0.0;0.0;0;0;0;0;0
0.016425026860467148;0.02626268905122387;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.006252080276753862;0;0.0;0.0;0;0;0;0;0
0.0;0.03303691582040345;0;0.0;0.0;-1;0;0;0;0
0.0;0.02067537105485562;0;0.0;0.0;0;0;0;0;0
0.0;0.02993981693798422;0;0;0.0;0;0;0;0;0
0.009082573883994761;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.2552383458414156;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.014161326742215694;0.0;0.5;0.0;0;1;0;0;0
0.0;0.020612071425763302;0;0.0;0.0;0;0;0;0;0
0.015787266670087424;0.0;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.10000901544992674;0;0.0;0.0;0;0;0;0;0
0.0;0.042841405679750345;0;0.0;0.0;0;0;0;0;0
0.0;0.03322188985657679;0;0.0;0.0;0;0;0;0;0
0.0;0.0190492146680942;0;0.0;0.0;0;0;0;0;0
0.0;0.06510656669965069;0;0.0;0.0;0;0;0;0;0
0.0;0.01492209516569495;0;0.0;0.0;0;0;0;0;0
0.0;0.017672210989885292;0;0.0;0.0;0;0;0;0;0
0.0;0.04019797240246663;0;0.0;0.0;0;0;0;0;0
0.0;0.014174673190315349;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.12092807141302458;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0026636042742789823;0;0.0;0.0;0;0;0;0;0
0.0;0.018164861046143514;0;0.0;0.0;0;0;0;0;0
0.0;0.006227610027893896;0;0.0;0.0;0;0;0;0;0
0.0;0.01157472965157078;0;0.0;0.0;0;0;0;0;0
0.0;0.0059291461137328735;0;0.0;0.0;-1;0;0;0;0
0.0;0.07238435613827897;0;0.0;0.0;0;0;0;0;0
0.017054839864753094;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.6640096367338139;0;0.0;0.0;0;0;0;0;0
0.009433388676098466;0.0;0;0.0;0.0;0;0;1;1.0;0
0.019436071464668404;0.08174457434812232;0;0.0;0.0;0;0;1;1.0;0
0.0;0.05111703284502514;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.005925837298677462;0.01726854055255601;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.04775470385261633;0;0.0;0.0;0;0;0;0;0
0.0;0.06549729076512677;0;0;0.0;0;0;0;0;0
0.0;0.21876481908099887;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.03819583788198055;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.003645981648523165;0;0.0;0.0;0;0;0;0;0
0.0;0.014799107187327264;0;0.0;0.0;0;0;0;0;0
0.005374891428751507;0.026214836538613635;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.029793830651180502;0;0.0;0.0;0;0;0;0;0
0.0;0.029218348689677376;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.010247521551340424;0;0.0;0.0;0;0;0;0;0
0.0;0.0053301631526024296;0;0.0;0.0;0;0;0;0;0
0.0;0.01282800762543576;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.015164454716529312;0;0.0;0.0;0;0;0;0;0
0.0;0.024477143292366693;0;0.0;0.0;0;0;0;0;0
0.0;0.04173442284252887;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;-1;0;0;0;0
0.0;0.017373091863478077;0;0.0;0.0;0;0;0;0;0
0.014346030171712374;0.0;0;0.0;0.0;0;0;1;1.0;0
0.03515187049323602;0.03351078247003608;0;0.0;0.0;0;0;1;1.0;0
0.007534769928142443;0.022442575623511814;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.07397692873806086;0;0.0;0.0;0;0;0;0;0
0.004714670210630753;0.016415138135408652;0;0;0.0;0;0;1;1.0;0
0.0;0.048188657340776486;0;0;0.0;0;0;0;0;0
0.0;0.010103337207333807;0;0.0;0.0;-1;0;0;0;0
0.0;0.008889409567866588;0;0.0;0.0;0;0;0;0;0
0.005802567212599793;0.05623386427437953;0;0.0;0.0;0;0;1;1.0;0
0.10277540046458022;0.0;0;0.0;0.0;0;0;2;1.362911826873384;0
0.0;0.04645850778069277;0;0.0;0.0;0;0;0;0;0
0.0;0.014270194664713534;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.010103330066044304;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.04706527404788023;0.0;0;0.0;0.0;0;0;1;1.0;0
0.004191651372345012;0.018956265786219496;0;0.0;0.0;0;0;1;1.0;0
0.017657364092931095;0.007570841536439079;0;0.0;0.0;0;0;1;1.0;0
0.1403916795712313;0.0;0.0;1.0;0.0;0;2;1;1.0;0
0.018602928975887608;0.00236874662893457;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.271966082984125;0.00899945141800896;0;0.0;0.0;0;0;2;1.2473123620785835;0
0.0;0.003854880287663094;0;0.0;0.0;0;0;0;0;0
0.012820164382361577;0.017389047816311738;0;0.0;0.0;0;0;1;1.0;0
0.0420286061209358;0.050364776812430165;0;0.0;0.0;0;0;2;1.4015203575765438;0
0.0;0.015103434979546977;0;0.0;0.0;0;0;0;0;0
0.05347361699511151;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.025465136443468178;0;0.0;0.0;0;0;0;0;0
0.0;0.024228909164465698;0;0.0;0.0;-1;0;0;0;0
0.006652996094168724;0.0;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.07591309798724014;0;0.0;0.0;0;0;0;0;0
0.0;0.03484414055039539;0;0.0;0.0;0;0;0;0;0
0.0;0.07645362145193699;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.056566311029721754;0;0.0;0.0;-1;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.00637295344253893;0.0;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.01754782879031349;0;0.0;0.0;0;0;0;0;0
0.0;0.02177215688350562;0;0.0;0.0;0;0;0;0;0
0.006697787140884184;0.013042680604920545;0;0.0;0.0;0;0;1;1.0;0
0.03996340296932379;0.0;0;0.0;0.0;0;0;1;1.0;0
0.023495138088762198;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.015471759776792606;0;0.0;0.0;0;0;0;0;0
0.0;0.04212625715102897;0;0.0;0.0;-1;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.03792005859938002;0;0.0;0.0;0;0;0;0;0
0.0;0.05772726195040161;0;0.0;0.0;0;0;0;0;0
0.0;0.18110475835708226;0;0.0;0.0;0;0;0;0;0
0.007464916850224236;0.026903989276616566;0;0.0;0.0;0;0;1;1.0;0
0.0;0.016387027033845467;0;0.0;0.0;0;0;0;0;0
0.016036270940410314;0.0;0;0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.017638925907269867;0;0.0;0.0;0;0;0;0;0
0.09696511231317034;0.0;0;0.0;0.0;0;0;2;1.400494561438344;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.06696013753605475;0;0.0;0.0;-1;0;0;0;0
0.0;0.09699923009721641;0;0.0;0.0;0;0;0;0;0
0.0;0.06251277428618277;0;0.0;0.0;0;0;0;0;0
0.0;0.09757876035531073;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.011586330881025406;0.03262479088414477;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.011286515503465322;0;0.0;0.0;0;0;0;0;0
0.0;0.029192658003147517;0;0.0;0.0;0;0;0;0;0
0.0;0.042735711497588695;0;0.0;0.0;0;0;0;0;0
0.0;0.06562152379116737;0;0.0;0.0;0;0;0;0;0
0.0;0.04669280268064233;0;0.0;0.0;0;0;0;0;0
0.0;0.0300622656069855;0;0.0;0.0;0;0;0;0;0
0.0;0.005078522022442422;0;0.0;0.0;0;0;0;0;0
0.0;0.19811913034178352;0;0.0;0.0;0;0;0;0;0
0.0;0.046590258376250485;0;0.0;0.0;0;0;0;0;0
0.0066920439272276375;0.017321281437601078;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.03841318320741193;0;0.0;0.0;0;0;0;0;0
0.0;0.001902971778842035;0;0.0;0.0;0;0;0;0;0
0.0;0.06179845298165601;0;0.0;0.0;0;0;0;0;0
0.0;0.5257768695038126;0;0.0;0.0;0;0;0;0;0
0.0;0.008239633821729;0;0.0;0.0;0;0;0;0;0
0.1859327879599707;0.03634034975434036;0;0.0;0.0;0;0;1;1.0;0
0.0;0.012207259821295752;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.06314950397744076;0.04848519008663252;0;0.0;0.0;0;0;1;1.0;0
0.0;0.029247309440342113;0;0.0;0.0;-1;0;0;0;0
0.03211221084651243;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.006244889677694989;0.01369246232837956;0;0.0;0.0;-1;0;1;1.0;0
0.014571235159796058;0.027935682547409753;0;0.0;0.0;-1;0;2;1.3765588096235635;0
0.0;0.02255405676190826;0;0.0;0.0;0;0;0;0;0
0.007115200137150139;0.021698858737788564;0;0.0;0.0;0;0;1;1.0;0
0.0;0.002661318971387035;0;0.0;0.0;0;0;0;0;0
0.017474674240081554;0.01129135835781327;0;0.0;0.0;0;0;1;1.0;0
0.0;0.040679026190317456;0;0.0;0.0;0;0;0;0;0
0.0;0.011403906486773282;0;0.0;0.0;-1;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.07433469565481376;0;0.0;0.0;0;0;0;0;0
0.026141392849520908;0.20697101957479466;0;0.0;0.0;0;0;1;1.0;0
0.01841254933384935;0.008804852886524316;0;0.0;0.0;0;0;1;1.0;0
0.0;0.027482506277461908;0;0.0;0.0;0;0;0;0;0
0.0;0.021731486102312944;0;0.0;0.0;0;0;0;0;0
0.0;0.0434039254301863;0;0.0;0.0;0;0;0;0;0
0.0;0.018939930027179044;0;0.0;0.0;0;0;0;0;0
0.010690680876633019;0.0035753657089730453;0;0.0;0.0;0;0;1;1.0;0
0.0057650712798567256;0.011890780954493524;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.024023194114557653;0;0.0;0.0;0;0;0;0;0
0.0;0.03750928595389785;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.6071286753214568;0;0.0;0.0;0;0;0;0;0
0.021029922978371994;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.1292198171681427;0.14008071653972276;0.25287356321839083;1.0;0.0;-1;2;4;1.9017798824082726;0
0.0;0.01897779810810966;0;0.0;0.0;0;0;0;0;0
0.005800838868266188;0.052239050331632265;0;0.0;0.0;0;0;1;1.0;0
0.0;0.05521658547423988;0;0.0;0.0;0;0;0;0;0
0.0;0.08058645339856023;0;0.0;0.0;0;0;0;0;0
0.0;0.33318942613012065;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.023891758514573973;0;0.0;0.0;0;0;0;0;0
0.0050662706113917535;0.11945854330286935;0;0.0;0.0;0;0;1;1.0;0
0.0;0.006028120235404629;0.0;0.3333333333333333;0.0;0;1;0;0;0
0.0;0.046443718923641936;0;0.0;0.0;0;0;0;0;0
0.007713560786213503;0.024262359237055213;0;0.0;0.0;0;0;1;1.0;0
0.0;0.011908026269082134;0;0.0;0.0;0;0;0;0;0
0.009516195587469823;0.006437704776451957;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.03785953781272204;0;0.0;0.0;0;0;0;0;0
0.0;0.02134563933596504;0;0.0;0.0;0;0;0;0;0
0.0;0.003981544162974329;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.06796480087966052;0;0.0;0.0;-1;0;0;0;0
0.0;0.006875357402687728;0;0.0;0.0;0;0;0;0;0
0.0;0.013045307468620164;0;0.0;0.0;0;0;0;0;0
0.0;0.02136956895078403;0;0.0;0.0;-1;0;0;0;0
0.0;0.02229245855598835;0;0.0;0.0;0;0;0;0;0
0.0;0.1732585012549055;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.00887681279315836;0.0014325544117636051;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.05461210647423175;0;0.0;0.0;0;0;0;0;0
0.010236141925943257;0.00731452982939968;0;0.0;0.0;0;0;1;1.0;0
0.01174108279577192;0.05015927313320659;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0052754159848619414;0.03319632881542124;0;0.0;0.0;0;0;1;1.0;0
0.0;0.01158522458221166;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.15978847844467003;0.0;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.010115981737607527;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.06671492514431711;0.020339319949377595;0;0.0;0.0;0;0;1;1.0;0
0.0;0.019523125862192417;0;0.0;0.0;0;0;0;0;0
0.011104782050134649;0.00649461497607775;0;0.0;0.0;0;0;1;1.0;0
0.0;0.07988406913315724;0;0.0;0.0;0;0;0;0;0
0.0;0.041268719804815855;0;0.0;0.0;0;0;0;0;0
0.0;0.02218952162701854;0;0.0;0.0;0;0;0;0;0
0.14516170999212025;0.022349546716694372;0.022988505747126436;0.5;0.0;0;2;1;1.0;0
0.0;0.013640893901095599;0;0;0.0;0;0;0;0;0
0.008421610398488846;0.028738145075264347;0;0.0;0.0;0;0;1;1.0;0
0.0;0.012801814829353024;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.011138149239774223;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.03530685924502658;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.08612027911695141;0.0656280484805324;0.0;0.5;0.0;0;1;2;1.2591836480296887;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.014034756806182606;0.0;0;0.0;0.0;0;0;1;1.0;0
0.006745823812788814;0.0;0;0.0;0.0;-1;0;1;1.0;0
0.02234518909737369;0.0;0;0.0;0.0;0;0;1;1.0;0
0.018876485402221553;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.02356829740637291;0.019499738467553335;0;0.0;0.0;-1;0;2;1.3765588096235635;0
0.0;0.0034665563592500394;0;0.0;0.0;0;0;0;0;0
0.007877528683312797;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.017878547346644267;0.07228915662650602;0.07692307692307693;0.08035714285714286;0;2;0;0;0
0.008672751012613483;0.028151248340579006;0;0.0;0.0;0;0;1;1.0;0
0.0;0.005887262859486261;0;0.0;0.0;0;0;0;0;0
0.01083073174919878;0.029432455414432707;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.010142567080405647;0;0.0;0.0;0;0;0;0;0
0.0;0.040579136563465304;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.018389872588139487;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.02779235209024981;0;0.0;0.0;-1;0;0;0;0
0.0;0.05102136279517982;0;0.0;0.0;0;0;0;0;0
0.0;0.03480935193757633;0;0.0;0.0;0;0;0;0;0
0.0;0.09748122020117195;0;0.0;0.0;0;0;0;0;0
0.0;0.04142283061423799;0;0.0;0.0;-1;0;0;0;0
0.017693274830689526;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.016225205251667162;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.056689928641011814;0.0;0;0.0;0.0;0;0;1;1.0;0
0.05099451989830791;0.025411421320075334;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.037992041449479506;0;0.0;0.0;0;0;0;0;0
0.013195182657925237;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.033425960537725785;0.24268564970827833;0;0.0;0.0;-1;0;2;1.333344594745818;0
0.06932473643026481;0.02685848585170697;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;-1;0;0;0;0
0.016783131899225298;0.028092709160845785;0;0.0;0.0;0;0;1;1.0;0
0.027233945161466544;0.0;0;0.0;0.0;0;0;1;1.0;0
0.01009292083707135;0.11227079599899056;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.03041735147214288;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.011654108380235338;0;0.0;0.0;0;0;0;0;0
0.0;0.034060023710292466;0;0.0;0.0;0;0;0;0;0
0.0;0.007001870695741704;0;0.0;0.0;0;0;0;0;0
0.0;0.03320271266225042;0;0.0;0.0;0;0;0;0;0
0.006634708920120137;0.040694532646996025;0;0.0;0.0;0;0;1;1.0;0
0.0;0.01199126118444282;0;0.0;0.0;0;0;0;0;0
0.0;0.010119804790234775;0;0.0;0.0;0;0;0;0;0
0.0;0.005791405586265886;0;0.0;0.0;0;0;0;0;0
0.02582631885516587;0.0;0;0.0;0.0;0;0;1;1.0;0
0.009790129121254758;0.017928618696573823;0;0.0;0.0;0;0;1;1.0;0
0.00582171747735663;0.008358408996006903;0;0.0;0.0;0;0;1;1.0;0
0.12724862053872601;0.0;0;0.0;0.0;0;0;2;1.3151356788406163;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0816381276497936;0;0.0;0.0;-1;0;0;0;0
0.0;0.07233874632875288;0;0.0;0.0;0;0;0;0;0
0.0;0.03860727641604886;0;0.0;0.0;0;0;0;0;0
0.008356194640767837;0.12736106081404594;0;0.0;0.0;0;0;1;1.0;0
0.0735033074253976;0.006763897953254416;0;0.0;0.0;-1;0;2;1.2448119900646937;0
0.0;0.06117207972499128;0;0.0;0.0;0;0;0;0;0
0.0;0.10295006335277188;0;0.0;0.0;0;0;0;0;0
0.0;0.11840523743797912;0;0.0;0.0;0;0;0;0;0
0.007380339645893219;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0;0.0;0;0;0;0;0
0.0;0.06223222386880923;0;0.0;0.0;0;0;0;0;0
0.0;0.03208155370830523;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0141586960758291;0.07700603751477716;0;0.0;0.0;0;0;1;1.0;0
0.016735836852112707;0.011793097531681725;0;0.0;0.0;-1;0;1;1.0;0
0.13942522186533246;0.03369456294989791;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.019129307011343678;0.022359071204698835;0;0.0;0.0;0;0;1;1.0;0
0.0;0.08373810628172772;0;0.0;0.0;0;0;0;0;0
0.0;0.033470377085813206;0;0.0;0.0;-1;0;0;0;0
0.0;0.029657993545068834;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.010458253854263638;0;0.0;0.0;0;0;0;0;0
0.0;0.029405247189616773;0;0.0;0.0;0;0;0;0;0
0.035457971420510805;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.3074015464935594;0;0.0;0.0;0;0;0;0;0
0.008283916729621678;0.029321573335541338;0;0.0;0.0;0;0;1;1.0;0
0.0;0.01778441994943749;0;0.0;0.0;0;0;0;0;0
0.0;0.03900793723468621;0;0.0;0.0;-1;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.00971088896681354;0;0.0;0.0;0;0;0;0;0
0.0;0.026021050369285162;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.006948267873463057;0.03674511458281448;0;0.0;0.0;0;0;1;1.0;0
0.0;0.017621807049278574;0;0.0;0.0;-1;0;0;0;0
0.0;0.3286465898790044;0;0.0;0.0;0;0;0;0;0
0.0;0.028736213960511868;0;0.0;0.0;0;0;0;0;0
0.013833854273740114;0.0;0;0.0;0.0;0;0;1;1.0;0
0.15153877575824926;0.013132409416616395;0;0.0;0.0;0;0;2;1.4083560947317257;0
0.009996732307268174;0.0;0;0.0;0.0;0;0;1;1.0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.009576224925669997;0.0354285933142925;0;0.0;0.0;0;0;1;1.0;0
0.0;0.03449695436445186;0;0.0;0.0;0;0;0;0;0
0.0;0.011715110853967823;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.01702483794825648;0;0.0;0.0;0;0;0;0;0
0.0;0.013040538095034044;0;0.0;0.0;0;0;0;0;0
0.0;0.016112452485183854;0;0.0;0.0;0;0;0;0;0
0.0;0.013011100598254326;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.014870973972399901;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.010551477120445683;0.007612382393945215;0;0.0;0.0;-1;0;1;1.0;0
0.0;0.07431621630373841;0;0.0;0.0;0;0;0;0;0
0.0;0.005113788686109318;0;0.0;0.0;0;0;0;0;0
0.022898727708040835;0.06881412684900745;0;0.0;0.0;0;0;1;1.0;0
0.0;0.08212361617443249;0;0.0;0.0;0;0;0;0;0
0.0;0.0;0;0.5;0.16842105263157894;0;2;0;0;0
0.0;0.27959817474872145;0;0.08333333333333333;0.9290780141843972;0;1;0;0;0
0.0;0.0;0.0;1.0;0.0;0;1;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0;0;0
0.0;0.05253467774085672;0;0.0;0.0;0;0;0;0;0
0.0;0.023575331258499987;0;0.0;0.0;0;0;0;0;0
0.0;0.04189167776231882;0;0.0;0.0;0;0;0;0;0
0.0;0.29788083824973055;0.006593406593406593;0.3333333333333333;0.49382716049382713;0;10;0;0;0
0.023847268408615094;0.0;0.0;1.0;0.0;0;1;1;1.0;0
0.0;0.03176173761212169;0.0;1.0;0.0;0;1;0;0;0
