title;desc;code;file_list;location;pattern;overlap_len;label
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.12443830531099134;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0029847033576053277;0;0.0;0.0;0;0;0
0.0;0.017458242350473472;0;0.0;0.0;0;0;0
0.0;0.0067935590987429064;0;0.0;0.0;0;0;0
0.0;0.011558181365447805;0;0.0;0.0;0;0;0
0.0;0.006897782720041936;0;0.0;0.0;-1;0;0
0.0;0.07262332975409296;0;0.0;0.0;0;0;0
0.02135832657014297;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.7058171465575886;0;0.0;0.0;0;0;0
0.009072521168879433;0.0;0;0.0;0.0;0;0;0
0.018892321715746164;0.10138505013263169;0;0.0;0.0;0;0;0
0.0;0.05066270576954887;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.00581087057943235;0.017290472762918414;0;0.0;0.0;-1;0;0
0.0;0.06705969162179025;0;0.0;0.0;0;0;0
0.0;0.06421724314116602;0;0;0.0;0;0;0
0.0;0.2183835218257508;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.03822051331922318;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0037499479044028183;0;0.0;0.0;0;0;0
0.0;0.015080855058472644;0;0.0;0.0;0;0;0
0.005262183061298008;0.026501085155978835;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.030011012388881157;0;0.0;0.0;0;0;0
0.0;0.029664807505447484;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.011845112454105362;0;0.0;0.0;0;0;0
0.0;0.006591736409586846;0;0.0;0.0;0;0;0
0.0;0.013552138561286162;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.015546717860768907;0;0.0;0.0;0;0;0
0.0;0.024596090700656426;0;0.0;0.0;0;0;0
0.0;0.05402767094801252;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;-1;0;0
0.0;0.019800313877835676;0;0.0;0.0;0;0;0
0.01453582291794055;0.0;0;0.0;0.0;0;0;0
0.043126637078695296;0.03409612523050835;0;0.0;0.0;0;0;0
0.007259405377016596;0.023617298975127383;0;0.0;0.0;-1;0;0
0.0;0.07459444219539106;0;0.0;0.0;0;0;0
0.0045314031937215525;0.016194922800949866;0;0;0.0;0;0;0
0.0;0.04536539102350484;0;0;0.0;0;0;0
0.0;0.009990949400480453;0;0.0;0.0;-1;0;0
0.0;0.008727203720944684;0;0.0;0.0;0;0;0
0.005722289475121326;0.054587061966993894;0;0.0;0.0;0;0;0
0.10639038667097636;0.0;0;0.0;0.0;0;0;0
0.0;0.04984073659782612;0;0.0;0.0;0;0;0
0.0;0.01564324897550991;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.009632530158696551;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.04847558572244068;0.0;0;0.0;0.0;0;0;0
0.004055666712687733;0.01949245138928243;0;0.0;0.0;0;0;0
0.017681233237562134;0.009361416291597273;0;0.0;0.0;0;0;0
0.14338361038965095;0.0;0.0;1.0;0.0;0;2;0
0.018286634889219177;0.002827482396101741;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.27298706364793784;0.00871436958346889;0;0.0;0.0;0;0;0
0.0;0.004256247500154605;0;0.0;0.0;0;0;0
0.016321345629450267;0.018739740056518094;0;0.0;0.0;0;0;0
0.042219740157709615;0.04802074113794493;0;0.0;0.0;0;0;0
0.0;0.013823132737380667;0;0.0;0.0;0;0;0
0.053901031421741866;0.0;0;0.0;0.0;0;0;0
0.0;0.02396705205765626;0;0.0;0.0;0;0;0
0.0;0.024573063047389238;0;0.0;0.0;-1;0;0
0.008374823856588456;0.0;0;0.0;0.0;-1;0;0
0.0;0.074612998314318;0;0.0;0.0;0;0;0
0.0;0.03405198009543635;0;0.0;0.0;0;0;0
0.0;0.07620203097278481;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.056457645339467344;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0061381514951997715;0.0;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.01756264003964204;0;0.0;0.0;0;0;0
0.0;0.021418266781004665;0;0.0;0.0;0;0;0
0.006123795019348161;0.013017425483088858;0;0.0;0.0;0;0;0
0.053780962098665515;0.0;0;0.0;0.0;0;0;0
0.025492920168981564;0.0;0;0.0;0.0;0;0;0
0.0;0.016828535099333825;0;0.0;0.0;0;0;0
0.0;0.04297071146789656;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.05092188244454801;0;0.0;0.0;0;0;0
0.0;0.07893574935829831;0;0.0;0.0;0;0;0
0.0;0.1786323502444476;0;0.0;0.0;0;0;0
0.007238602663739249;0.06447719274479982;0;0.0;0.0;0;0;0
0.0;0.017007039546972084;0;0.0;0.0;0;0;0
0.015546992116430096;0.0;0;0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.017260360498314194;0;0.0;0.0;0;0;0
0.09894608447781258;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.06592331588493335;0;0.0;0.0;-1;0;0
0.0;0.10883220657516778;0;0.0;0.0;0;0;0
0.0;0.061797130708275805;0;0.0;0.0;0;0;0
0.0;0.1053070778668169;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.01222270047075955;0.03786278933398255;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.01174177539523957;0;0.0;0.0;0;0;0
0.0;0.040284124325028405;0;0.0;0.0;0;0;0
0.0;0.04253368570603829;0;0.0;0.0;0;0;0
0.0;0.05739464576234047;0;0.0;0.0;0;0;0
0.0;0.04636085708787674;0;0.0;0.0;0;0;0
0.0;0.03351540633535968;0;0.0;0.0;0;0;0
0.0;0.0070159714548359885;0;0.0;0.0;0;0;0
0.0;0.1977442210562049;0;0.0;0.0;0;0;0
0.0;0.04760792558085166;0;0.0;0.0;0;0;0
0.006734068559417668;0.017932908323186347;0;0.0;0.0;-1;0;0
0.0;0.042793541754662025;0;0.0;0.0;0;0;0
0.0;0.001955647823812918;0;0.0;0.0;0;0;0
0.0;0.06244760143265279;0;0.0;0.0;0;0;0
0.0;0.5264437115061487;0;0.0;0.0;0;0;0
0.0;0.008044699646460585;0;0.0;0.0;0;0;0
0.20464126707164332;0.037420152427171324;0;0.0;0.0;0;0;0
0.0;0.01231235296934014;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.062072683280696477;0.04847813210882475;0;0.0;0.0;0;0;0
0.0;0.02874463255319333;0;0.0;0.0;-1;0;0
0.03266302506155906;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.006156855030515842;0.01500556993003203;0;0.0;0.0;-1;0;0
0.016792981322033274;0.027919578407197776;0;0.0;0.0;-1;0;0
0.0;0.022430322780240094;0;0.0;0.0;0;0;0
0.010140449072538372;0.022152257952851685;0;0.0;0.0;0;0;0
0.0;0.002746339030625055;0;0.0;0.0;0;0;0
0.017345777513110484;0.011266291753663634;0;0.0;0.0;0;0;0
0.0;0.04897670673460472;0;0.0;0.0;0;0;0
0.0;0.013437269812569645;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.07342373042548905;0;0.0;0.0;0;0;0
0.02681586313966298;0.21885422526551795;0;0.0;0.0;0;0;0
0.01882439982673155;0.00859773797413235;0;0.0;0.0;0;0;0
0.0;0.02499890767672011;0;0.0;0.0;0;0;0
0.0;0.05943487770392438;0;0.0;0.0;0;0;0
0.0;0.0420543667494079;0;0.0;0.0;0;0;0
0.0;0.018741288851841422;0;0.0;0.0;0;0;0
0.010819971320479078;0.004186165327860699;0;0.0;0.0;0;0;0
0.005639366056057497;0.011461706966053156;0;0.0;0.0;-1;0;0
0.0;0.02505392440408692;0;0.0;0.0;0;0;0
0.0;0.037785392984253464;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.6082562390424011;0;0.0;0.0;0;0;0
0.021031652025907076;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.1278079546272077;0.18502187220624947;0.25287356321839083;1.0;0.0;-1;2;0
0.0;0.018013967171756774;0;0.0;0.0;0;0;0
0.0061232355248327965;0.05729890422442557;0;0.0;0.0;0;0;0
0.0;0.05802098422014822;0;0.0;0.0;0;0;0
0.0;0.08065547989597363;0;0.0;0.0;0;0;0
0.0;0.3368555047034897;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.02399816999204587;0;0.0;0.0;0;0;0
0.006631329498536108;0.13183231157291728;0;0.0;0.0;0;0;0
0.0;0.006083560791475325;0.0;0.3333333333333333;0.0;0;1;0
0.0;0.0736607307745434;0;0.0;0.0;0;0;0
0.00856759600040791;0.025127371438771716;0;0.0;0.0;0;0;0
0.0;0.013123738204449136;0;0.0;0.0;0;0;0
0.009285660575933793;0.006589690074594762;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.04233890385873114;0;0.0;0.0;0;0;0
0.0;0.023842913828784642;0;0.0;0.0;0;0;0
0.0;0.0039175477101645725;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.06847270082726943;0;0.0;0.0;-1;0;0
0.0;0.007274585948403045;0;0.0;0.0;0;0;0
0.0;0.016307197679683243;0;0.0;0.0;0;0;0
0.0;0.027715506566284586;0;0.0;0.0;-1;0;0
0.0;0.021787123797710955;0;0.0;0.0;0;0;0
0.0;0.191183280237009;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.008457597403284802;0.0017548236812389574;0;0.0;0.0;-1;0;0
0.0;0.05488136364624211;0;0.0;0.0;0;0;0
0.017499004758639587;0.012359290180035613;0;0.0;0.0;0;0;0
0.012635693313880111;0.05120041694835083;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.00570521091156283;0.03399520636049689;0;0.0;0.0;0;0;0
0.0;0.01150238001737058;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.16387144770814818;0.0;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.009820436295841634;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.06183319276681646;0.024736483657369714;0;0.0;0.0;0;0;0
0.0;0.01935517958145232;0;0.0;0.0;0;0;0
0.010365931146528043;0.006570964525947832;0;0.0;0.0;0;0;0
0.0;0.07890428808496248;0;0.0;0.0;0;0;0
0.0;0.04620440556769057;0;0.0;0.0;0;0;0
0.0;0.0222693805293954;0;0.0;0.0;0;0;0
0.1149911433586965;0.024065106967340037;0.022988505747126436;0.5;0.0;0;2;0
0.0;0.01455622172024201;0;0;0.0;0;0;0
0.008180361642868884;0.02932140675790876;0;0.0;0.0;0;0;0
0.0;0.012537553994494327;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.010383109626564873;0.0;0;0.0;0.0;0;0;0
0.0;0.036255977916811344;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.08146244606757733;0.06540603406549986;0.0;0.5;0.0;0;1;0
0.0;0.0;0;0.0;0.0;0;0;0
0.014323317583913623;0.0;0;0.0;0.0;0;0;0
0.006666550777640956;0.0;0;0.0;0.0;-1;0;0
0.023177450958855216;0.0;0;0.0;0.0;0;0;0
0.017564786095743804;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.023678602242510286;0.02041079822557471;0;0.0;0.0;-1;0;0
0.0;0.003612520001120587;0;0.0;0.0;0;0;0
0.007777718689154562;0.0;0;0.0;0.0;0;0;0
0.0;0.01980074429558629;0.07228915662650602;0.07692307692307693;0.08035714285714286;0;2;0
0.008849376593701358;0.028149650738476605;0;0.0;0.0;0;0;0
0.0;0.006969112564278771;0;0.0;0.0;0;0;0
0.01061022994972801;0.030051785689337012;0;0.0;0.0;-1;0;0
0.0;0.010740854453156872;0;0.0;0.0;0;0;0
0.0;0.04098105220516067;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.018666042347013887;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.02880782223394911;0;0.0;0.0;-1;0;0
0.0;0.05178300239506857;0;0.0;0.0;0;0;0
0.0;0.03307156518968961;0;0.0;0.0;0;0;0
0.0;0.10255526460794849;0;0.0;0.0;0;0;0
0.0;0.0475105704687532;0;0.0;0.0;-1;0;0
0.018061726609010495;0.0;0;0.0;0.0;0;0;0
0.0;0.014879977800000947;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.054369622610804844;0.0;0;0.0;0.0;0;0;0
0.052184779361265476;0.026011973084318428;0;0.0;0.0;-1;0;0
0.0;0.04156994582168174;0;0.0;0.0;0;0;0
0.012905734906680436;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0326635399129588;0.23785033877561704;0;0.0;0.0;-1;0;0
0.06670452563092855;0.03393656328952034;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;-1;0;0
0.01577305470624101;0.03529437657190196;0;0.0;0.0;0;0;0
0.027458389423385375;0.0;0;0.0;0.0;0;0;0
0.011327257474844683;0.13285372820397473;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.03037785673562588;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.012127549383894862;0;0.0;0.0;0;0;0
0.0;0.045131758816095734;0;0.0;0.0;0;0;0
0.0;0.006928485569204849;0;0.0;0.0;0;0;0
0.0;0.033120016192931805;0;0.0;0.0;0;0;0
0.00635083595200915;0.03962699813552029;0;0.0;0.0;0;0;0
0.0;0.015433412442397754;0;0.0;0.0;0;0;0
0.0;0.011025298311759147;0;0.0;0.0;0;0;0
0.0;0.0057211360430907705;0;0.0;0.0;0;0;0
0.027293794043193344;0.0;0;0.0;0.0;0;0;0
0.010857775721794694;0.018029631635163003;0;0.0;0.0;0;0;0
0.005689069384376127;0.008504396975506128;0;0.0;0.0;0;0;0
0.12688637292481622;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.07934439282064741;0;0.0;0.0;-1;0;0
0.0;0.07035687328351461;0;0.0;0.0;0;0;0
0.0;0.04004181971519739;0;0.0;0.0;0;0;0
0.011084597164543705;0.130402082953595;0;0.0;0.0;0;0;0
0.07051447622213448;0.007089553169533113;0;0.0;0.0;-1;0;0
0.0;0.06202933616940441;0;0.0;0.0;0;0;0
0.0;0.10015642533371633;0;0.0;0.0;0;0;0
0.0;0.11920414690556423;0;0.0;0.0;0;0;0
0.0069051551003836845;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0;0.0;0;0;0
0.0;0.06089409433578411;0;0.0;0.0;0;0;0
0.0;0.03143291359621248;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.01432623998695684;0.07561659688621698;0;0.0;0.0;0;0;0
0.01632000533807558;0.01157696478598684;0;0.0;0.0;-1;0;0
0.14563282867437788;0.035489376028255464;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.029513148742343533;0.022300866877161662;0;0.0;0.0;0;0;0
0.0;0.09695015279516075;0;0.0;0.0;0;0;0
0.0;0.04065507892047565;0;0.0;0.0;-1;0;0
0.0;0.028360554751617525;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.010901550845229964;0;0.0;0.0;0;0;0
0.0;0.03436213181852642;0;0.0;0.0;0;0;0
0.03626088785238708;0.0;0;0.0;0.0;0;0;0
0.0;0.31161120612255727;0;0.0;0.0;0;0;0
0.008099623979020084;0.02910430701734413;0;0.0;0.0;0;0;0
0.0;0.019951690909551314;0;0.0;0.0;0;0;0
0.0;0.043083915967816584;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.010734294805205982;0;0.0;0.0;0;0;0
0.0;0.030874871637213624;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.006847765152267936;0.037713388664814974;0;0.0;0.0;0;0;0
0.0;0.027436516661886474;0;0.0;0.0;-1;0;0
0.0;0.32796060176572567;0;0.0;0.0;0;0;0
0.0;0.030966027603455095;0;0.0;0.0;0;0;0
0.01373860842873218;0.0;0;0.0;0.0;0;0;0
0.1531255214439045;0.012911665631526084;0;0.0;0.0;0;0;0
0.010154251246766489;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.009437014449295244;0.03903416596185194;0;0.0;0.0;0;0;0
0.0;0.03766675107397289;0;0.0;0.0;0;0;0
0.0;0.012216256839472571;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.016677817283778724;0;0.0;0.0;0;0;0
0.0;0.012236252823250282;0;0.0;0.0;0;0;0
0.0;0.015179330507723595;0;0.0;0.0;0;0;0
0.0;0.0127670488089395;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.018240258231933325;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.010127812079348437;0.007850901768180709;0;0.0;0.0;-1;0;0
0.0;0.07508442127615178;0;0.0;0.0;0;0;0
0.0;0.005619652955632576;0;0.0;0.0;0;0;0
0.02992955002659263;0.07037092981512455;0;0.0;0.0;0;0;0
0.0;0.08103899110430096;0;0.0;0.0;0;0;0
0.0;0.0;0;0.5;0.16842105263157894;0;2;0
0.0;0.242190145932601;0;0.08333333333333333;0.9290780141843972;0;1;0
0.0;0.0;0.0;1.0;0.0;0;1;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.049915129819450565;0;0.0;0.0;0;0;0
0.0;0.022400881501540137;0;0.0;0.0;0;0;0
0.0;0.03830660857797701;0;0.0;0.0;0;0;0
0.0;0.28328278011624425;0.006593406593406593;0.3333333333333333;0.49382716049382713;0;10;0
0.021593718866108263;0.0;0.0;1.0;0.0;0;1;0
0.0;0.02933699723557113;0.0;1.0;0.0;0;1;0
0.0;0.0;0.014705882352941176;0.09090909090909091;0.0;0;1;0
0.0;0.040662031041209065;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.046674303820614195;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.3333333333333333;0.32432432432432434;0;2;0
0.0;0.0529156157410838;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.13608428694145566;0.06282494969818914;0.5;1.0;0;1;0
0.0;0.03364298256870373;0;0.0;0.0;0;0;0
0.03463032470761441;0.0;0;0.0;0.0;0;0;0
0.0;0.013669245517989018;0;0.0;0.0;0;0;0
0.0;0.0;0;0.4;0.16842105263157894;0;2;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0.0;0.12;0.75;-1;3;0
0.0;0.01116283738045973;0;0.0;0.0;0;0;0
0.0;0.008562034390606802;0;0.0;0.0;0;0;0
0.0;0.12303471323890039;0;0.0;0.0;0;0;0
0.0;0.028242843443231868;0;0.0;0.0;0;0;0
0.0;0.07045552785807223;0;0.0;0.0;-1;0;0
0.0;0.05192848925004851;0;0.034482758620689655;0.6666666666666666;0;1;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.08248025930877963;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.06340617313786477;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.05187554419025124;0;0.1;1.0;0;1;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.21156670872462574;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.005432291353096985;0;0.0;0.0;-1;0;0
0.0;0.07903967135464142;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.03866651257618454;0;0.2857142857142857;0.676923076923077;0;2;0
0.0;0.03575851221701987;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0378182009237288;0.022558768079904465;0;0.04;0.13114754098360656;0;1;0
0.0;0.03597917453121354;0;0.5;0.0;0;1;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.04743962978122695;0;0.0;0.0;0;0;0
0.0;0.023327817976801148;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.012506004697488256;0;0.0;0.0;0;0;0
0.0;0.030921239080617564;0;0.0;0.0;0;0;0
0.0;0.07068489480287547;0.07142857142857142;1.0;0.0;0;1;0
0.24816641100490908;0.3170812474451286;0;0.5;0.0;0;1;0
0.0;0.02850516832466365;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.027486408127047342;0.021505376344086023;0.1;0.0;0;1;0
0.0;0.032782164827647585;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;-1;0;0
0.0;0.0;0;0.3333333333333333;0.8518518518518519;0;1;0
0.0;0.016985458373290036;0;0.0;0.0;0;0;0
0.0;0.0;0;0.0;0.0;0;0;0
0.0;0.0074383548408475265;0;0.0;0.0;0;0;0
0.0;0.012759266299564991;0.0;0.037037037037037035;0.3691275167785235;0;1;0
0.0;0.07133563952017098;0;0.0;0.0;0;0;0
