mozilla-b2g/gaia 22024 15924 [-0.006418580746408067, -1.6716815814828483, 260.44411491097094, 0.0002020327804668589, 0.05347674849988149, 264.693424385424, 0.04908221488548971, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 13846 9708 [-0.0075548022522724185, -4.369622919014428, 578.39011175972, 0.046019417821894046, 22.938882379159494, 498.46094246429533, 0.0004183947148894094, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 28505 9516 [0.13413378024110503, 51.820986258809555, 386.3380735685038, 0.0024664415157481193, 0.3347635929227552, 135.72735894417303, 0.09189018820147782, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 32731 25736 [0.003223984488214781, 1.4752895368246315, 457.5982118454746, 0.00019461167287716962, 0.0314841726984595, 161.7794669404591, 0.018331206912844185, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 6294 21857 [0.022392650703020846, 7.368065104104092, 329.0394335990832, -0.0006993631300901291, -0.3149194096762911, 450.2945553273683, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 1261 17236 [0.05436474003633892, 14.903354832495339, 274.13641309667844, 0.005576356624175161, 2.066643416048574, 370.60818655124405, 0.0014497727929552527, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 22541 3183 [0.06880126127589317, 16.21370420441327, 235.65998506039426, -0.019796207687168256, -4.080114914115917, 206.1058854601033, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0] 0
mozilla-b2g/gaia 29650 10009 [0.0055690537234960235, 3.7955813719702776, 681.5487083481693, -0.01621409973693972, -7.789010162435548, 480.38499138439744, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 30933 7327 [0.020791710635913875, 7.150887704320881, 343.9297434223152, 0.9999900835542803, 121.92034283421248, 121.92155186266358, 0.01730588570486445, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 4242 21681 [0.23349042756487612, 75.07282847203817, 321.5242237336643, 0.000503011296804055, 0.12434124664059423, 247.1937458077221, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0] 0
mozilla-b2g/gaia 15333 15538 [-0.01307145655361295, -4.905995150071859, 375.3212298835849, -0.02888332890652852, -22.313730589551678, 772.547051683786, 0.017444592699035668, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 4105 14378 [0.012803671124427506, 2.271353883744934, 177.39864306663796, -0.0008354918804148057, -0.43895820071425684, 525.3889487188344, 0.04338435233679486, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 7144 18286 [-0.03356956663986356, -19.82789966860408, 590.6510465660473, 0.016670846568294914, 8.550510884432478, 512.90202026657, 0.010623327652876192, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 24251 18248 [0.014978701541420916, 8.78354351048516, 586.402198227653, 0.00018585362313768667, 0.11013123829979812, 592.5697677586256, 0.002980255181422732, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 2959 9478 [-0.018289419651999806, -5.411129343188394, 295.86118346826436, 0.023198013118497087, 44.279893517002506, 1908.7795705096676, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 8267 28672 [-0.003044029805916808, -1.1837785836125414, 388.8853457714447, 1.0, 64.24407711616044, 64.24407711616044, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 9926 10697 [-0.0006016027813440771, -0.26388316566548664, 438.63355331557693, -2.9202457845661844e-05, -0.007639189839933817, 261.59407130412666, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 17547 29027 [0.0244293959875399, 13.461460044368218, 551.0353203670763, 0.4279914389427859, 351.87774476136684, 822.1607087061525, 0.016482147225593165, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 22858 32554 [0.00598560002265874, 3.3338312893350857, 556.9752868074592, 0.015013411509310336, 36.44693549814154, 2427.6251587148954, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 21608 18902 [0.03635397715384782, 0.33226562453373265, 9.13973244598809, -0.0018113278831588585, -0.7900345628055154, 436.1631983645819, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 13040 21727 [-0.00021128890797631185, -0.04254919082579972, 201.37919795851292, 0.00041712729801408866, 0.19788646319632117, 474.40305187036085, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 20870 13977 [0.040518605303172535, 12.90562167642567, 318.51100450920956, 0.0043610934091880185, 0.7206390848527667, 165.24275387784937, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 31046 27457 [-0.004294087923509663, -2.2339030726014424, 520.2276041836653, -0.01620810159645457, -7.440113012087009, 459.0366717416488, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
mozilla-b2g/gaia 5315 11893 [0.01874399737171379, 6.957008371287388, 371.1592694622374, 0.07123380694447105, 88.04480060107538, 1235.9974059747924, 0.03828897966553903, 0.0, 0.0, 0, 0.0, 0.0, 0] 0
