angular/angular.js 11585 15836 [0.0031945206787771714, 0.819620034222079, 256.5705833952594, 0.0601314736604335, 470.48449015925144, 7824.263426772296, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
angular/angular.js 13952 10496 [0.0011148014744933286, 0.31170392076484643, 279.60486947374574, -0.0024739655101730525, -12.946683680693827, 5233.1706434291455, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
angular/angular.js 11695 11772 [-0.009923941457153728, -2.910638343015113, 293.2945902171725, -0.014332870461952038, -5.717821301285796, 398.9306480138988, 0.002394887147939385, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
angular/angular.js 7866 9353 [0.0044631032999451455, 1.4004590142146398, 313.7859287800604, 0.0029428020533131317, 12.631468746621092, 4292.327012753049, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0] 0
angular/angular.js 7700 4217 [0.033282658100479916, 10.11347437334367, 303.866185892101, 0.12633282857102307, 890.1635866998276, 7046.177915658609, 0.028347075401542722, 0.037681123048262564, 0.18181818181818182, 2, 0.0, 0.0, 0] 0
angular/angular.js 7158 15626 [0.0052588592701221975, 1.980124605484277, 376.5312026382227, 0.08012910052220516, 461.02103590593345, 5753.478235765002, 0.006270815917374569, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
angular/angular.js 4778 9233 [-0.014773340230215612, -4.238172786714637, 286.8797929696622, 0.023155780307099957, 56.5106229548947, 2440.4542712632137, 0.006800390234827496, 0.0, 0.0, 0, 0.0, 0.0, 0] 0
angular/angular.js 10477 720 [-0.018865230804720533, -8.151605653155956, 432.09678893068343, 0.000822388205326255, 1.780548589795629, 2165.094998035941, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
angular/angular.js 2379 16517 [0.42747325423243604, 206.0514636540186, 482.0218846767413, 0.04162887242408462, 160.62041033112249, 3858.3896458890067, 0.11002797387638107, 0.0, 0.0, 0, 0.0, 0.0, 0] 0
angular/angular.js 15007 13480 [0.06061509846458381, 18.54478374081939, 305.94330803000736, 0.04144418445731924, 135.75468382515672, 3275.6027317888697, 0.0, 0.0, 0.0, 0, 0.0, 0.0, -1] 0
