probability type
0.01728586149549052 All
0.01610061872717684 All
0.02178926891455806 All
0.01613411942461886 All
0.016132004110339986 All
0.21765781483873792 All
0.016081840656306544 All
0.01603432714430017 All
0.01603432714430017 All
0.01603432714430017 All
