angular/angular.js 16061 : [(15693, 0.9899536198440525), (12786, 0.9816067483201508), (11215, 0.9813310680712785), (5251, 0.9810655420253114), (5063, 0.980116373506346), (14064, 0.9772188233255341), (14845, 0.975981882139006), (15697, 0.9751269423909666), (7846, 0.967580377409944), (13641, 0.9667852335804801)]
angular/angular.js 16053 : [(15145, 0.5063356785977814), (6689, 0.4557536753662284), (1177, 0.33825212768754215), (15291, 0.3341618660208183), (15829, 0.32821094821579694), (14692, 0.30655299005165265), (15290, 0.3020401611004645), (14712, 0.28762954819687525), (14488, 0.2367716656242155), (15359, 0.2298071337321124)]
angular/angular.js 15986 : [(16517, 0.969210120856953), (629, 0.9633969753588519), (13113, 0.9618296079028039), (2284, 0.9337164019770071), (4541, 0.9333136655625577), (7599, 0.9277746257090363), (4547, 0.8778601566246034), (7811, 0.8690202113246167), (6171, 0.8575385433521497), (9642, 0.8230418757246042)]
angular/angular.js 15954 : [(14194, 0.8360765767275412), (14522, 0.8251579863402108), (13373, 0.6764150613887163), (12955, 0.6375987026698333), (1810, 0.5531137336798988), (6016, 0.4515747875939588), (16260, 0.43107978602202307), (14056, 0.41649376753211914), (14951, 0.3958365102130496), (15637, 0.3882253215529597)]
angular/angular.js 15877 : [(1744, 0.9957319132960869), (7445, 0.9806640099821504), (5279, 0.97724757360778), (6784, 0.9762864423007421), (914, 0.9755223111741185), (12156, 0.9738591083260829), (4625, 0.9726563158706963), (4204, 0.9703191145042144), (7523, 0.9653989166443432), (3639, 0.9635274677683399)]
angular/angular.js 15865 : [(16316, 0.9932006073467345), (7245, 0.9929297056192296), (5977, 0.9926019795634613), (2121, 0.9877996587620639), (8508, 0.969313159008108), (11302, 0.9669658077603106), (10748, 0.963522131538299), (6573, 0.957535155041098), (5712, 0.9570203357377346), (14488, 0.950532690611064)]
angular/angular.js 15818 : [(3697, 0.899244251303184), (8437, 0.885522388744784), (15946, 0.8755926367266436), (15064, 0.8461987215729244), (16471, 0.8187810030066821), (14294, 0.8085773689656555), (16150, 0.7773545656987753), (13293, 0.7450494942023624), (3670, 0.6614668198630881), (5999, 0.6365411319626307)]
angular/angular.js 15799 : [(8342, 0.6719612833299531), (9157, 0.5723359855475011), (2889, 0.5161133920265989), (7191, 0.4605429879340713), (3320, 0.4547924051097329), (9362, 0.42666881856488525), (3206, 0.4258300529725416), (9298, 0.4236066618154912), (6838, 0.4110660562561772), (14056, 0.4072307318020024)]
angular/angular.js 15707 : [(15881, 0.9436652142800922), (15739, 0.9188651791243793), (15872, 0.8659841768382801), (14056, 0.8570350771369739), (16299, 0.8566812065455468), (15890, 0.7658176069885395), (10065, 0.7487158491413332), (10085, 0.7335479940714941), (14845, 0.6999570968648477), (16491, 0.6069124462670888)]
angular/angular.js 15697 : [(14845, 0.9916459485709767), (15693, 0.9899991369913242), (12786, 0.983533922823785), (5251, 0.9805641166364569), (11215, 0.9756812626810839), (16061, 0.9751269423909666), (2382, 0.9705107311557877), (10745, 0.9696280005722154), (2423, 0.968176164330793), (5063, 0.9649978391866796)]
angular/angular.js 15694 : [(6986, 0.9999903721209653), (5904, 0.9845344359627758), (6983, 0.974122155571956), (9945, 0.9515923205767607), (8607, 0.9231134133551151), (854, 0.8503182792806051), (13458, 0.8278006027576553), (10664, 0.8063383780821375), (12473, 0.7865429976936642), (12479, 0.7865429976936642)]
angular/angular.js 15584 : [(16071, 0.9631928257087935), (15812, 0.960937239089415), (14784, 0.9569897751548717), (14894, 0.9545420562672446), (11784, 0.9503469395757027), (15456, 0.9451361844810435), (11017, 0.9440867491851994), (14233, 0.9375804743894551), (11996, 0.9368993934162138), (11968, 0.9319757182154712)]
angular/angular.js 15555 : [(2859, 0.9973660335927973), (4160, 0.9908897268071476), (8816, 0.9874726946429571), (10756, 0.9845552027657258), (7387, 0.9832652810020283), (2531, 0.9810526072693813), (9415, 0.9808310755428649), (16314, 0.9794126511297722), (7530, 0.979152283032529), (7772, 0.9786192022594273)]
angular/angular.js 15464 : [(14323, 0.9801553474680664), (16314, 0.944233761511422), (14302, 0.9388434303809385), (14737, 0.9136518154903995), (15055, 0.9131227028910271), (15112, 0.9081093153612294), (15149, 0.899218774076554), (15555, 0.8954393709500332), (13318, 0.8921618663943848), (7861, 0.8839539659881214)]
angular/angular.js 15462 : [(12065, 0.9795023826851794), (12786, 0.9682191664778526), (8794, 0.9658066317174457), (5063, 0.9328190149139018), (14230, 0.9230985212659817), (8218, 0.9186943562277259), (11952, 0.9177945388928626), (12068, 0.906960020451315), (15693, 0.8952273468951752), (8032, 0.8815517424652272)]
angular/angular.js 15439 : [(2971, 0.951897692891088), (3320, 0.9482653731576107), (14056, 0.9480511768968227), (9362, 0.945957627163308), (3206, 0.9223178350217693), (15739, 0.9038254578606593), (16299, 0.8691920247797015), (1108, 0.8203197951117686), (14313, 0.815445539477304), (1115, 0.8145412485099401)]
angular/angular.js 15220 : [(4382, 0.9649485361961947), (5155, 0.9577090512636083), (4628, 0.9033051330454993), (6085, 0.8996551488083235), (13553, 0.8836462353893276), (4380, 0.8476196934039564), (10188, 0.8305949321339625), (3128, 0.8073478737762932), (14458, 0.7934691459162738), (9571, 0.7906970132660683)]
angular/angular.js 15072 : [(9795, 0.9943300055089133), (3019, 0.9919612023211893), (6833, 0.9910868074519779), (5598, 0.9882357470788596), (8845, 0.9868527025377062), (15975, 0.9866377777323111), (7304, 0.9864716762439395), (10538, 0.9820660805095127), (9622, 0.9809859344043831), (2089, 0.9792074104230839)]
angular/angular.js 15002 : [(9502, 0.972402969980517), (5714, 0.9711737568362455), (9407, 0.9679784733762696), (14699, 0.963786327700539), (3602, 0.9521234454739663), (8358, 0.9364741555968111), (13575, 0.9303446996633179), (5542, 0.9283816705679216), (8200, 0.9237521399878291), (6982, 0.9165030773020053)]
angular/angular.js 14998 : [(9298, 0.9467071860038223), (14056, 0.9463117786826348), (9362, 0.9459355184925691), (7863, 0.9280660382395038), (7255, 0.927334157220817), (15739, 0.9198141099510768), (1347, 0.8178869503318075), (3331, 0.8043497542904586), (3206, 0.7624855761374111), (12598, 0.7482902628657845)]
angular/angular.js 14833 : [(11865, 0.994949359040267), (10274, 0.9948957559709118), (9157, 0.9943852329590146), (11007, 0.9936837427771836), (16367, 0.9933687863091861), (10318, 0.9918851176407504), (14140, 0.9916901184124841), (9183, 0.9914854392813067), (13483, 0.9904553583375815), (11321, 0.989007145270968)]
angular/angular.js 14779 : [(14675, 0.3987628429255405), (14056, 0.329812698793422), (16110, 0.3144371587627514), (15485, 0.24218895314847763), (14297, 0.2415484404188122), (7138, 0.23200535357081817), (1834, 0.22079335441677037), (8345, 0.204875465023638), (9298, 0.18905339073800048), (9362, 0.18606891569309758)]
