tensorflow/tensorflow 21068 : [(8171, 0.44966512134992187), (19102, 0.07909133705989463), (20634, 0.07437367979578358), (14667, 0.06479930076814656), (14073, 0.06192571454398073), (19705, 0.0609722972426991), (19827, 0.06091478658416902), (19828, 0.06091478658416902), (16830, 0.0602482474930951), (19736, 0.05963280856625448)]
tensorflow/tensorflow 21066 : [(16736, 0.43011304287240626), (19398, 0.17759380759385654), (7154, 0.11430970267842615), (19111, 0.10280887125551336), (18803, 0.10164383762131361), (5814, 0.09190140548971765), (5085, 0.09114253390945687), (11006, 0.0821085173603207), (21061, 0.08134504548609271), (7332, 0.07673463473946328)]
tensorflow/tensorflow 21065 : [(20971, 0.15604252320948922), (13070, 0.11869267120263247), (14597, 0.10697797524583595), (5052, 0.10442447808032507), (16394, 0.10056080206278373), (1036, 0.08544147926499757), (5607, 0.07883154680166081), (5051, 0.07629195789903304), (1155, 0.07620825452403689), (4957, 0.07312544101155068)]
tensorflow/tensorflow 21063 : [(20034, 0.12837030187962803), (12922, 0.08641721179253493), (12885, 0.08641721179253493), (894, 0.065554290916686), (2249, 0.06116322594609315), (20890, 0.05095135044214412), (18873, 0.050848834943892404), (21035, 0.05047242367196236), (20971, 0.045294339040543835), (11354, 0.043981699774999536)]
tensorflow/tensorflow 21061 : [(17846, 0.35700662737069067), (12026, 0.33446111546312457), (15324, 0.28992866422498254), (16569, 0.2702480171803633), (12257, 0.2044890016887732), (17117, 0.11074881988682474), (21066, 0.08134504548609271), (6494, 0.07290067351895176), (16973, 0.05921706205547145), (1009, 0.059069405918974145)]
tensorflow/tensorflow 21049 : [(2249, 0.20818730105613856), (15475, 0.10907517042444796), (12922, 0.10204306527390851), (12885, 0.10204306527390851), (20845, 0.0882422933596021), (14597, 0.08167149599658077), (19937, 0.07547727445776907), (6938, 0.06839053976623359), (12337, 0.06028092925597909), (16259, 0.05997530213041287)]
tensorflow/tensorflow 21047 : [(12934, 0.17768411824685798), (2003, 0.17069889223858528), (17988, 0.16212983849452783), (18820, 0.14554697083685975), (20907, 0.1141203533865896), (21050, 0.09228794909282452), (3229, 0.09188792333420219), (10593, 0.08495209947112278), (1457, 0.06978454057486055), (16634, 0.0660836706845292)]
tensorflow/tensorflow 21043 : [(2258, 0.915634383867841), (11243, 0.5701179775200804), (8195, 0.5414523291529972), (1800, 0.5389872789808073), (13166, 0.5261275348912945), (16511, 0.4231476897317649), (10702, 0.4188181422514439), (1113, 0.411079527516285), (13949, 0.4073854542329394), (13678, 0.4069283043723165)]
tensorflow/tensorflow 21042 : [(18963, 0.06843652369585887), (4370, 0.0619893617245733), (12006, 0.06175268176224796), (15969, 0.05825317392390926), (5692, 0.05671052513718574), (1384, 0.05667644360090385), (1476, 0.05641624638233719), (2244, 0.05581486273588186), (1042, 0.052973069918066225), (16896, 0.05157584339408251)]
tensorflow/tensorflow 21039 : [(16736, 0.9869107811279377), (3604, 0.961969999230056), (9286, 0.9618324676076312), (14578, 0.9606360155813585), (14574, 0.9555726708984512), (9933, 0.8849201110001037), (9899, 0.8842065542053145), (15861, 0.849967375178546), (2691, 0.7897367972022135), (17821, 0.7853661875417521)]
