dodgepudding/wechat-php-sdk 347 : [(351, 0.6044946101191812), (319, 0.27346704269964317), (318, 0.0874174950898393), (252, 0.061923827023646086), (200, 0.05995552621882596), (308, 0.05698778106680157), (51, 0.05375532688087869), (337, 0.05285474570998184), (154, 0.051849885175082704), (317, 0.04845026542001369)]
dodgepudding/wechat-php-sdk 338 : [(337, 0.9999923644817508), (276, 0.4199348805254845), (332, 0.4199348805254845), (154, 0.257716972083913), (123, 0.257716972083913), (102, 0.257716972083913), (105, 0.14581452273810602), (74, 0.07129534100870402), (347, 0.04785394498551501), (324, 0.036018444843152565)]
dodgepudding/wechat-php-sdk 337 : [(338, 0.9999923644817508), (276, 0.4199348805254845), (332, 0.4199348805254845), (347, 0.05285474570998184), (357, 0.01603432714430017), (351, 0.01603432714430017), (345, 0.01603432714430017), (326, 0.01603432714430017), (316, 0.01603432714430017), (314, 0.01603432714430017)]
dodgepudding/wechat-php-sdk 332 : [(276, 0.9087377104153065), (338, 0.4199348805254845), (337, 0.4199348805254845), (347, 0.04785394498551501), (357, 0.01603432714430017), (351, 0.01603432714430017), (345, 0.01603432714430017), (326, 0.01603432714430017), (316, 0.01603432714430017), (314, 0.01603432714430017)]
dodgepudding/wechat-php-sdk 324 : [(154, 0.05431833948568128), (123, 0.05431833948568128), (102, 0.05431833948568128), (105, 0.04117732994962598), (338, 0.036018444843152565), (74, 0.030078549337095677), (112, 0.02816265378245609), (351, 0.02391222142346411), (357, 0.01603432714430017), (345, 0.01603432714430017)]
dodgepudding/wechat-php-sdk 319 : [(252, 0.9027805554038351), (318, 0.8889456131427885), (308, 0.8618624839747671), (74, 0.8407695847531387), (154, 0.8406443736209757), (200, 0.8405690340332095), (123, 0.8405690340332095), (51, 0.46766947793138147), (303, 0.4657620353049477), (301, 0.4657620353049477)]
dodgepudding/wechat-php-sdk 318 : [(319, 0.8889456131427885), (252, 0.8591031965634518), (351, 0.5946287405731087), (308, 0.5390751998883122), (51, 0.4291136393190162), (200, 0.4217681669823846), (154, 0.4199348805254845), (123, 0.4199348805254845), (74, 0.4199348805254845), (235, 0.16687253111790126)]
dodgepudding/wechat-php-sdk 317 : [(319, 0.1924416490926413), (252, 0.1727274254436743), (235, 0.1491267750128838), (118, 0.06818296779294412), (347, 0.04845026542001369), (351, 0.04699184765344457), (308, 0.042242340810688436), (200, 0.03132684584025306), (154, 0.031185252402887036), (51, 0.030644189352153683)]
dodgepudding/wechat-php-sdk 247 : [(357, 0.01603432714430017), (351, 0.01603432714430017), (345, 0.01603432714430017), (326, 0.01603432714430017), (316, 0.01603432714430017), (314, 0.01603432714430017), (312, 0.01603432714430017), (310, 0.01603432714430017), (309, 0.01603432714430017), (308, 0.01603432714430017)]
