elastic/elasticsearch 32114 : [(31315, 0.9703859289966907), (27281, 0.8006481282379444), (12660, 0.44493855841698904), (27628, 0.431252962824727), (22076, 0.4252190338815867), (28073, 0.4199795875092711), (21497, 0.36830860734267057), (24389, 0.35923927740977485), (24661, 0.35674139136109007), (30349, 0.34727253086112014)]
elastic/elasticsearch 32112 : [(25299, 0.7097143834345719), (20078, 0.6235427644249515), (21876, 0.39562214301473797), (17973, 0.3403339117756665), (21604, 0.26876239411294156), (18018, 0.24688332825373593), (17999, 0.24097812288697373), (24750, 0.22859366149093557), (31170, 0.22500178552180042), (20136, 0.21123804243323158)]
elastic/elasticsearch 32111 : [(30973, 0.34105200264919017), (31450, 0.23910999844765404), (31855, 0.19145274053893835), (32075, 0.17317051985489107), (31890, 0.13342492126414748), (31533, 0.12575704214571087), (31036, 0.08393971583019041), (30963, 0.07816229399152906), (2830, 0.06717010743660186), (15561, 0.06542938491871081)]
elastic/elasticsearch 32109 : [(19033, 0.909906626575189), (23513, 0.7373591632447198), (21178, 0.660126056621129), (19030, 0.5276879984815827), (19436, 0.5), (8930, 0.4740626773553665), (21391, 0.37940536487274024), (14718, 0.376218478362382), (12217, 0.3741986120844919), (14531, 0.36164961261120254)]
elastic/elasticsearch 32108 : [(31328, 0.2635483571729092), (22334, 0.199065440407735), (16265, 0.1985721209259858), (24147, 0.16647969009930172), (31769, 0.1601376671683247), (1716, 0.14416707618763072), (20000, 0.1383264424408146), (20233, 0.12308617910537933), (12061, 0.1214080704817657), (796, 0.12090652055719607)]
elastic/elasticsearch 32107 : [(31623, 0.6168708821579295), (5309, 0.3024624319721267), (2559, 0.2782612604408906), (14140, 0.26027994603462), (3841, 0.24303426741675102), (9690, 0.21064295258566387), (26169, 0.18830634529444687), (11964, 0.18149748818852762), (3811, 0.14394590501360252), (14587, 0.12596561740420506)]
elastic/elasticsearch 32103 : [(32026, 0.9561426499201023), (31975, 0.6821287439925932), (31905, 0.32741370932646896), (25224, 0.20933695087388576), (31619, 0.1306538360893775), (31403, 0.09573289395758754), (30277, 0.09168869360414265), (24423, 0.08621870735907704), (31642, 0.08496068378191536), (26965, 0.08301717967632631)]
elastic/elasticsearch 32101 : [(22577, 0.9520517769253197), (23489, 0.8695966379661069), (20116, 0.7200466869744205), (23517, 0.7049609501418248), (29347, 0.7033642883692055), (26624, 0.627350450338359), (28073, 0.60902056397184), (23478, 0.6036570797930639), (26099, 0.5963906019542746), (28751, 0.5845869808346517)]
elastic/elasticsearch 32098 : [(29405, 0.965885945563014), (18872, 0.9623219526560387), (20786, 0.9092840205197402), (18875, 0.8982502275444694), (26792, 0.8938871079907585), (12244, 0.8354090475162987), (23794, 0.8276641583892396), (18441, 0.6106254653081381), (12951, 0.3184554836765978), (11464, 0.3136527137108723)]
elastic/elasticsearch 32097 : [(10040, 0.8858902143973068), (23900, 0.7603671053035752), (27808, 0.7369339249264257), (27466, 0.7323135570317789), (22187, 0.7248741159981761), (21727, 0.7147428098994156), (31237, 0.7087861762375938), (29064, 0.6926466188654661), (28646, 0.6893388942199644), (27001, 0.6832266430800404)]
elastic/elasticsearch 32096 : [(30721, 0.962521899271955), (26003, 0.8771033507114193), (30111, 0.8292469662973504), (30816, 0.7586441845457776), (24815, 0.736144245485332), (24868, 0.7190459807926455), (12296, 0.651299549983505), (24854, 0.6398921938051124), (24818, 0.6246691256337991), (24851, 0.6211782712024906)]
elastic/elasticsearch 32095 : [(31256, 0.6534470000010312), (30590, 0.6393992904995464), (31281, 0.33951738137633747), (31214, 0.2679685191343939), (3113, 0.25479167721928186), (28802, 0.2401474439877738), (18424, 0.2260382100443873), (16235, 0.20715342474699), (4052, 0.18905759208857767), (2387, 0.18543613973008843)]
elastic/elasticsearch 32092 : [(27640, 0.11411961294534345), (29645, 0.11181212930071303), (11881, 0.10222692216242446), (31620, 0.0868324800640899), (17136, 0.06745351654686954), (31087, 0.06605857152896343), (23994, 0.06486979127353515), (27848, 0.06201759419090489), (28255, 0.06058196150024364), (31261, 0.054892268156417776)]
elastic/elasticsearch 32085 : [(30518, 0.46208847234506406), (16313, 0.27403370444981456), (32097, 0.19593537521501178), (31369, 0.17918296140995937), (10040, 0.17182167993934294), (16907, 0.17116642270190077), (30144, 0.16966838689992875), (20491, 0.16711431255013112), (31119, 0.14138642245100813), (30520, 0.13299233248867914)]
elastic/elasticsearch 32076 : [(14858, 0.9603197151606043), (17720, 0.9326121051984322), (18512, 0.9289088160567299), (28383, 0.9274251604968838), (20481, 0.8275542393923189), (17393, 0.6628441904859431), (18960, 0.638276429462836), (29285, 0.583054233330783), (28073, 0.5640770697621688), (16257, 0.5365860421809014)]
elastic/elasticsearch 32070 : [(24493, 0.94134221817538), (24147, 0.3437066520288181), (1716, 0.2779299435866718), (12128, 0.2656926785083267), (12061, 0.22906400870810545), (12252, 0.1848009428747172), (7737, 0.17658544117621472), (13276, 0.1655796711545177), (15154, 0.16130276057273168), (12095, 0.13658977125653524)]
elastic/elasticsearch 32068 : [(30721, 0.9336759028920633), (30816, 0.9328410096217251), (30920, 0.8979255965869337), (30111, 0.8571796308662208), (26003, 0.8344320368775565), (28077, 0.8118420345513009), (18918, 0.7654316976416313), (24873, 0.7498079462804671), (25120, 0.669602066804545), (25032, 0.5979335440468101)]
elastic/elasticsearch 32059 : [(22272, 0.6606337380848064), (24876, 0.4475361665219712), (21936, 0.19347642648533178), (21190, 0.17940676101811054), (16216, 0.13583896744175508), (15565, 0.11898937321341625), (4580, 0.11308542394817772), (19111, 0.10945145413642945), (5475, 0.10757360075327044), (27573, 0.10291846410334321)]
elastic/elasticsearch 32056 : [(31659, 0.975030175111238), (31767, 0.8205060780399445), (17916, 0.6174645439713393), (6581, 0.570123847439944), (10104, 0.5440098275970447), (4682, 0.5215642019741922), (8865, 0.5166294588460575), (5095, 0.5), (4472, 0.4868570468577033), (27395, 0.4851802790614599)]
elastic/elasticsearch 32052 : [(30973, 0.2641243165299341), (32075, 0.1665906199772652), (31890, 0.16186724978510234), (30963, 0.15693643631958204), (31450, 0.130160330330634), (31533, 0.130010049143849), (23475, 0.1262059699994126), (26163, 0.113299102732613), (31638, 0.11218490261917356), (31631, 0.11088820987172389)]
elastic/elasticsearch 32043 : [(21858, 0.9753358688784497), (20136, 0.9489521429083848), (20981, 0.9037846847250631), (18214, 0.7582459305570418), (15647, 0.702651688856128), (25318, 0.686541247726924), (19981, 0.6298196338567352), (18193, 0.6195407527676234), (26009, 0.5314480525419828), (27354, 0.47763768983675575)]
elastic/elasticsearch 32042 : [(30522, 0.937886844241734), (29542, 0.9363092971451609), (31409, 0.8598160074580218), (28181, 0.7951299698816023), (30226, 0.5533699168613304), (28004, 0.5480969918117324), (31945, 0.5383952366614019), (31969, 0.49340155263898466), (22012, 0.47335443810863975), (28073, 0.4476272286302321)]
elastic/elasticsearch 32028 : [(23544, 0.5), (18955, 0.42102972076637424), (27382, 0.39509810078796254), (27669, 0.2702817274442203), (14952, 0.23127315209082297), (24354, 0.22506889539362707), (22950, 0.21678252308412757), (14378, 0.2154467364033361), (11120, 0.19213385953859288), (17943, 0.18341787871823909)]
elastic/elasticsearch 32026 : [(32103, 0.9561426499201023), (31161, 0.9466000389153827), (31323, 0.9336712110115852), (30793, 0.9017004258074601), (30400, 0.8930365489267632), (30501, 0.8887284722389639), (31905, 0.8604106513943719), (30889, 0.8512914603299268), (31423, 0.844544345394443), (31703, 0.7991509553458331)]
elastic/elasticsearch 32022 : [(22911, 0.9772160137051146), (14779, 0.934434343264076), (17629, 0.9203369801950285), (26330, 0.908009416397961), (23547, 0.9032732809355584), (14035, 0.8867714241190467), (23553, 0.8567451746883638), (17645, 0.8503064589482363), (29548, 0.8450155260153593), (28300, 0.8026424962609909)]
elastic/elasticsearch 32020 : [(29412, 0.8158438948276959), (29402, 0.6965874108877872), (28205, 0.3613245398680788), (29401, 0.3319243582697173), (30176, 0.2218651789840904), (4993, 0.22020505112954114), (17480, 0.20945101297354754), (21078, 0.1864048828963371), (20530, 0.11945369551922017), (7480, 0.11631483428642415)]
elastic/elasticsearch 32016 : [(29038, 0.8793971980878837), (29670, 0.6661928718294047), (29100, 0.4807231698175018), (21669, 0.26270008348875035), (31120, 0.18149282014082987), (29671, 0.1785667992998699), (31145, 0.1683907112273576), (11852, 0.1615628867173929), (5203, 0.1445334605022441), (23794, 0.12475562032354699)]
elastic/elasticsearch 32015 : [(29312, 0.7658626473321049), (30975, 0.29621311519723037), (31903, 0.29621311519723037), (31223, 0.2953441503866073), (30389, 0.2623622530067618), (30440, 0.2550749185029124), (14588, 0.22926278309917295), (14754, 0.2078899250130734), (17629, 0.20160599530586368), (13797, 0.19012769038018854)]
elastic/elasticsearch 32014 : [(26965, 0.9472977889884601), (26297, 0.9465244364113345), (25928, 0.9465244364113345), (19207, 0.9193931102547072), (31654, 0.876579110249447), (20403, 0.8683382268626288), (21194, 0.7776849467614244), (23400, 0.7746352783369801), (25039, 0.7697054739869893), (14755, 0.6972968934807865)]
elastic/elasticsearch 32013 : [(31109, 0.5487156594977696), (31339, 0.26001760477813785), (30704, 0.21677595525201987), (31189, 0.18008059962241033), (31142, 0.12321357777070784), (31404, 0.11317970390656816), (4230, 0.1116731636724691), (30615, 0.10762871640547855), (30751, 0.10270694444536228), (24495, 0.10059348455676874)]
elastic/elasticsearch 32004 : [(29045, 0.9418606757571101), (7704, 0.5429835824101916), (31424, 0.5155803892811195), (27255, 0.4588515970865934), (17254, 0.382575616722212), (5564, 0.3402097848985503), (24678, 0.28538400913784756), (25106, 0.2371482078494194), (27026, 0.22901758391765886), (27467, 0.2260727900920047)]
elastic/elasticsearch 31993 : [(17367, 0.8513429737438548), (18855, 0.7377496097149518), (15958, 0.6616923148694823), (25377, 0.5384857428929737), (10666, 0.49289137684382744), (32064, 0.466931954487229), (26446, 0.38940480403320993), (24347, 0.34951251580768045), (24346, 0.29631160479248386), (29402, 0.29182278272462275)]
elastic/elasticsearch 31989 : [(16330, 0.8156230662796067), (18023, 0.7897642624776136), (18027, 0.7890411240105211), (18024, 0.7717412581782968), (18733, 0.7489272520022962), (31654, 0.7413134442191011), (23091, 0.4607346954984403), (23089, 0.45877602591057653), (14668, 0.4572206481669545), (16279, 0.44990120152160273)]
elastic/elasticsearch 31969 : [(28049, 0.8688196396734864), (30522, 0.8123629624636778), (30244, 0.7795786575172939), (28534, 0.7365549872638402), (24858, 0.6013758380504567), (30226, 0.5913405325443973), (29264, 0.5770437888856588), (31409, 0.5411835126562751), (32042, 0.49340155263898466), (29246, 0.4842491265387147)]
elastic/elasticsearch 31958 : [(25784, 0.7684542805062098), (26042, 0.7481728781072825), (25715, 0.7116583989186599), (24716, 0.6472114254050176), (24223, 0.5864663089155098), (17919, 0.5863794633533741), (6693, 0.5475907894887986), (25580, 0.5438038779870351), (25214, 0.5118979525360134), (25384, 0.4821385681337473)]
elastic/elasticsearch 31952 : [(28231, 0.9537240137568566), (29538, 0.9459114859953768), (30703, 0.9124734835343676), (30942, 0.9084161127135463), (31412, 0.9027222694036298), (30787, 0.8259802826558775), (28294, 0.7347365139647446), (31520, 0.720369712844787), (30180, 0.6443240259572743), (30195, 0.5697266585274633)]
elastic/elasticsearch 31950 : [(25213, 0.9429792031553841), (27369, 0.9355418682485713), (25414, 0.921250492653035), (25483, 0.8755444206784174), (25544, 0.6721301762323817), (31844, 0.6546966471508908), (26593, 0.554480703149593), (26616, 0.44330628233285596), (28126, 0.3513712667151669), (6291, 0.25553757747326583)]
elastic/elasticsearch 31945 : [(28676, 0.9523159208930315), (31213, 0.9517234898469795), (30120, 0.9448534740461311), (30176, 0.93832806002458), (29264, 0.9376870894274655), (28049, 0.9278308099917418), (30244, 0.9050363103983162), (28245, 0.8229567485499552), (31220, 0.7547296071008212), (4993, 0.6422582362053796)]
elastic/elasticsearch 31943 : [(29209, 0.6729767707594643), (30126, 0.43678331938648224), (21178, 0.39106749569609917), (19640, 0.36194578641765074), (19033, 0.25819681133306377), (25494, 0.25711093913804434), (15254, 0.24305586539311244), (14718, 0.23718472928981132), (3549, 0.22599614021980013), (14904, 0.21556227864504982)]
elastic/elasticsearch 31931 : [(31878, 0.9744727771640584), (30822, 0.20158164033553325), (30669, 0.18324938655505776), (31146, 0.1760061336382963), (23612, 0.17373655861544537), (28256, 0.1511099299269166), (29350, 0.14185335948028183), (30797, 0.14158388626814442), (28396, 0.13289946252008822), (15501, 0.11570681295321307)]
elastic/elasticsearch 31918 : [(29296, 0.9640210409121595), (24609, 0.9018956011199034), (18703, 0.5498859010048861), (31919, 0.5), (18009, 0.4616158825875045), (19561, 0.4610063712722104), (22842, 0.4104016809367135), (26965, 0.4010054032092702), (15336, 0.3995774682131442), (23907, 0.3744963082365734)]
elastic/elasticsearch 31917 : [(29252, 0.7736708451603297), (27906, 0.1864529759645457), (28440, 0.1856726701761674), (29533, 0.18238818294678788), (27618, 0.16673914784982458), (22456, 0.1539192903695874), (3248, 0.1440839317289769), (20790, 0.13415858453902701), (16193, 0.11140289031580301), (28930, 0.10989992888080494)]
elastic/elasticsearch 31914 : [(13293, 0.10066318451044887), (16811, 0.09916043603501669), (21923, 0.0965365515967631), (26807, 0.09104037631271639), (26171, 0.08959987198271052), (6454, 0.0872142620784107), (25217, 0.08636849262458515), (12610, 0.08489372050707528), (29219, 0.08484206673712616), (28058, 0.08484206673712616)]
elastic/elasticsearch 31912 : [(11957, 0.4307870248287234), (29534, 0.4250915227550868), (6070, 0.4206823405726728), (31178, 0.3596400552835115), (19206, 0.33867198702736856), (24870, 0.28605327575175366), (15336, 0.2463221176779325), (16300, 0.23980738873515708), (20151, 0.23908523777859758), (27939, 0.2098980121670459)]
elastic/elasticsearch 31910 : [(31213, 0.8780672950310028), (29264, 0.8636174365183312), (31220, 0.7140452274905889), (30244, 0.7025607354879808), (30120, 0.5797479303521762), (28245, 0.5), (27868, 0.2821307414341963), (29156, 0.27754687222059743), (31106, 0.24918433883736296), (28676, 0.2125046699163203)]
elastic/elasticsearch 31903 : [(31441, 0.94187794187773), (28485, 0.652054870131698), (29581, 0.3916424609916759), (32015, 0.29621311519723037), (30389, 0.29484245575078394), (24494, 0.2528833636860256), (30690, 0.2461389857654597), (30427, 0.21832313017341326), (30396, 0.20891698408120862), (29312, 0.1897363029493703)]
elastic/elasticsearch 31901 : [(16777, 0.9727888333377976), (31711, 0.7616832296213372), (20794, 0.7044708397395024), (28139, 0.5317530901966305), (17527, 0.40874256678011794), (18424, 0.404287062283093), (12262, 0.3717843916176105), (27766, 0.35356051285057616), (29597, 0.34534689341321606), (23754, 0.3445954438701395)]
elastic/elasticsearch 31890 : [(31533, 0.9025377198730511), (19043, 0.4453913086589488), (30491, 0.309730494307222), (31402, 0.2713430422450452), (11453, 0.2550692182727181), (21542, 0.24931849391309613), (26119, 0.23258094176335162), (31450, 0.17840098665904805), (32052, 0.16186724978510234), (18509, 0.1372729988949983)]
elastic/elasticsearch 31886 : [(25250, 0.9351371643874121), (31727, 0.893028776965729), (31788, 0.8899375273503), (25251, 0.885824174247431), (31424, 0.8857031936029736), (22828, 0.848178619705645), (24639, 0.8481221973275268), (21847, 0.83882025523957), (31519, 0.8196779526291404), (25320, 0.8100519219002582)]
elastic/elasticsearch 31876 : [(10013, 0.303475900085681), (10789, 0.14133893739169484), (18042, 0.13207709372899165), (21895, 0.12338572573646012), (27792, 0.1122970268067885), (19230, 0.11037905257455773), (16345, 0.10973244162069529), (12584, 0.10879590792311192), (1088, 0.10637101665596196), (27714, 0.10602783394586777)]
elastic/elasticsearch 31868 : [(28892, 0.9770594040090237), (31703, 0.9754270845612253), (30889, 0.9744950593959427), (27734, 0.9743233115140206), (31706, 0.9721125353504267), (31423, 0.9701431117930828), (31577, 0.9689340032726846), (27337, 0.9689340032726846), (29327, 0.9679698158907334), (27574, 0.9663302532736789)]
elastic/elasticsearch 31864 : [(21042, 0.921683362539363), (29296, 0.8671095417013958), (11197, 0.6486640991863261), (26033, 0.6458041874877856), (28073, 0.5089479258773885), (11622, 0.49471102393892097), (24609, 0.4520556476046908), (12911, 0.42579746506167715), (22079, 0.4255887877321351), (15110, 0.424958259191469)]
elastic/elasticsearch 31861 : [(29487, 0.7502553013844216), (28028, 0.5076788811537792), (23441, 0.4493112608095226), (27856, 0.38141400467381137), (9843, 0.33833319631846465), (2788, 0.23790958045004393), (21256, 0.2259940958268367), (16304, 0.2074991353643944), (21519, 0.1953292222348141), (21051, 0.17310191556351304)]
elastic/elasticsearch 31846 : [(30244, 0.18544351970590736), (31106, 0.1662735082010763), (30121, 0.130099090882076), (26574, 0.09914484593080584), (26598, 0.096072005767025), (29252, 0.08582665801704044), (31220, 0.08557266587953795), (17396, 0.08390282983456547), (17400, 0.0834108007328726), (11745, 0.0811734991180492)]
elastic/elasticsearch 31821 : [(23359, 0.5889662029784937), (24973, 0.5313094998362483), (23024, 0.3742269128081495), (10819, 0.3100945438928819), (14222, 0.1659058099007834), (22915, 0.11785623887758158), (16415, 0.11214755225298377), (31042, 0.11063153980996435), (16916, 0.10987978316460639), (16154, 0.10419701529252201)]
elastic/elasticsearch 31806 : [(29276, 0.5), (29260, 0.388527982867938), (29264, 0.2529930766747532), (30244, 0.2356280275415333), (28676, 0.22752705938340134), (30120, 0.21235540560526217), (31106, 0.14947361781953525), (30121, 0.14403125740526024), (16114, 0.13152150970484655), (31220, 0.12418050036895115)]
elastic/elasticsearch 31781 : [(26735, 0.8382048127023615), (25654, 0.6374592088062346), (24612, 0.5818965002093394), (27001, 0.573445920278673), (21995, 0.5516380055622659), (28664, 0.4588104101217742), (19703, 0.44538592263034416), (20583, 0.3854565216351072), (22345, 0.37758367358603645), (25732, 0.3649496130068299)]
elastic/elasticsearch 31776 : [(26395, 0.25598088951674136), (26377, 0.2056609089417987), (29507, 0.19809075001471602), (23827, 0.19526214754033958), (27498, 0.19159776164059028), (26401, 0.15174115736204832), (17248, 0.13402378454957592), (25138, 0.12199940588540734), (12983, 0.11772429186702088), (4024, 0.11599391828386786)]
elastic/elasticsearch 31756 : [(31565, 0.5337719166663442), (30913, 0.3084418870313172), (11436, 0.12523911013750127), (24363, 0.10540172962605686), (13901, 0.07378507212637721), (24293, 0.07072708158631485), (29468, 0.07067448429949864), (13900, 0.06843412523571903), (17983, 0.06834882927569899), (25375, 0.061124277674492)]
elastic/elasticsearch 31743 : [(28392, 0.9044911129100219), (16647, 0.8758551170662792), (21876, 0.7394945173821512), (22295, 0.6947059212910113), (19935, 0.6765303916092806), (26640, 0.6733650036853438), (29343, 0.647031082653946), (25299, 0.6439546449663062), (31239, 0.6408143570092297), (22270, 0.6365490650670089)]
elastic/elasticsearch 31713 : [(27567, 0.8226004892879304), (31469, 0.7006349482807487), (26033, 0.6395194089536023), (19934, 0.5429465983786983), (31746, 0.5328519229791081), (20415, 0.5278588259780754), (23891, 0.4804060666694175), (28242, 0.4804060666694175), (20221, 0.4745030464169048), (30414, 0.43626281764602376)]
elastic/elasticsearch 31700 : [(8888, 0.893411013353737), (27155, 0.7740348673177656), (30346, 0.7187106271811696), (5890, 0.6262454459280706), (26838, 0.5891486216598814), (27746, 0.5077469275808066), (26188, 0.4597054675379406), (25060, 0.4590825673675371), (28902, 0.447379872969175), (27172, 0.4470085804594309)]
elastic/elasticsearch 31685 : [(31152, 0.2376485162682899), (20575, 0.22348967353153676), (30596, 0.21885485083653206), (13933, 0.19815716795143995), (24220, 0.168142294004879), (31746, 0.15832823940701496), (16443, 0.12461947807138285), (14226, 0.10865693205915761), (16359, 0.10799148458484557), (15228, 0.1061502082134704)]
elastic/elasticsearch 31669 : [(27958, 0.9761353624208083), (28963, 0.9536606138806923), (20455, 0.9045902269939103), (31841, 0.8500995164383751), (27897, 0.8156184510600765), (16216, 0.8038640802742781), (31893, 0.7684324822165663), (31809, 0.7684324822165663), (18783, 0.7620768541159645), (15868, 0.752054692829156)]
elastic/elasticsearch 31655 : [(19760, 0.15769919278874558), (22619, 0.1409647286483117), (31671, 0.10500788574800944), (23316, 0.09577793293486639), (28721, 0.09515620892821987), (8199, 0.08381804083882134), (17715, 0.08216170119218338), (17671, 0.08193626193582405), (3915, 0.08184189179543425), (7061, 0.08170950766938612)]
elastic/elasticsearch 31638 : [(30177, 0.8738871443508206), (31972, 0.7977023018483338), (16148, 0.6671288889854338), (25602, 0.5454491800399183), (22879, 0.5252669174062481), (21575, 0.45725791811106126), (13886, 0.39522791966294935), (26924, 0.38568667271435214), (17240, 0.3402979694512553), (19159, 0.22991467151722036)]
elastic/elasticsearch 31618 : [(9923, 0.3331962015379748), (29672, 0.12022614003551164), (15700, 0.11715394712117917), (26229, 0.10614886409864947), (31974, 0.10567391742033673), (29055, 0.10089406771451054), (30436, 0.09865532778880383), (31185, 0.0955439700792469), (23619, 0.09411102253913582), (29537, 0.09294180437656821)]
elastic/elasticsearch 31597 : [(31468, 0.685916258488957), (31357, 0.39394863325883334), (31748, 0.37071411991778874), (7969, 0.17418123200073313), (29516, 0.1514346746973598), (31298, 0.15124305328419446), (15718, 0.14716537662357007), (16655, 0.13332713371891344), (7750, 0.130335663916016), (16776, 0.12686380005089448)]
elastic/elasticsearch 31588 : [(28705, 0.93649042647026), (21339, 0.936286889163846), (21194, 0.9196878453759497), (22625, 0.8554038000526871), (20235, 0.7809730885440345), (21477, 0.7642792173828262), (20429, 0.6564624605114979), (27298, 0.5945103978050035), (20475, 0.5724140366550189), (22624, 0.5294325662672239)]
elastic/elasticsearch 31565 : [(28936, 0.9457370972815569), (28871, 0.6238647123243923), (28171, 0.6096811276545111), (31756, 0.5337719166663442), (28586, 0.46592986148671306), (28636, 0.33657363583084837), (31060, 0.2829945454371646), (30365, 0.19142140766781865), (28129, 0.19064851522827264), (30913, 0.1826652077491246)]
elastic/elasticsearch 31564 : [(29658, 0.7392075555266788), (31671, 0.515126441818516), (29522, 0.23163699189682344), (29523, 0.07907844760787029), (31766, 0.0766616094564889), (31302, 0.07023627342080052), (14396, 0.06455629190928266), (20971, 0.06189754475618702), (28248, 0.06125582648556242), (7212, 0.06054712188396325)]
elastic/elasticsearch 31557 : [(22337, 0.9874741281633311), (24517, 0.977844083789432), (10536, 0.8374311469282878), (10307, 0.8231524911620612), (21848, 0.7932181555584759), (17260, 0.7915682222042563), (29115, 0.7826874793496931), (21993, 0.7824741694456583), (4472, 0.7814168323645619), (23497, 0.7809374506195504)]
elastic/elasticsearch 31522 : [(30980, 0.2684861721379641), (29142, 0.23655599846570116), (21749, 0.17522092980096013), (10367, 0.1654691845667415), (17041, 0.14957351015350911), (17009, 0.1444456851824143), (16442, 0.12425630854277882), (15139, 0.1099832499762308), (9245, 0.1075646199656982), (20487, 0.09943077253687858)]
elastic/elasticsearch 31520 : [(31952, 0.720369712844787), (28231, 0.3486835704929983), (31841, 0.18865366584549503), (30180, 0.18724532903182495), (31351, 0.16339162950055164), (9521, 0.15626748493066944), (14316, 0.12887364554142572), (9057, 0.12811969276433008), (21267, 0.12722344952381717), (23038, 0.11222145895502522)]
elastic/elasticsearch 31469 : [(26033, 0.9654399585016443), (31713, 0.7006349482807487), (15205, 0.4189925429220983), (31420, 0.40692484839499843), (26005, 0.3888952968306421), (27858, 0.3834194764582575), (28629, 0.3649996601237336), (28575, 0.3456188977340672), (31359, 0.33351589565190976), (24478, 0.33351589565190976)]
elastic/elasticsearch 31468 : [(31597, 0.685916258488957), (19937, 0.6107269998718112), (20818, 0.5928695686290352), (12068, 0.5216269704056044), (6708, 0.5213910956938418), (30111, 0.5201810134822794), (29201, 0.4873068803852199), (31748, 0.3779632341469565), (17759, 0.34472587141908584), (19899, 0.28069766039869015)]
elastic/elasticsearch 31450 : [(31619, 0.8475057747462321), (31251, 0.8222260304396096), (30491, 0.4781086071904711), (30973, 0.3469537062674279), (31855, 0.3189838106231934), (7925, 0.2891993279827833), (31977, 0.27772968271999576), (31299, 0.26460916155457564), (31533, 0.2563766958613724), (13897, 0.2519567263834519)]
elastic/elasticsearch 31447 : [(31251, 0.7522189238629899), (31619, 0.584037100745498), (22503, 0.3316267205310168), (22643, 0.1925440233764362), (25279, 0.18697985834654554), (28496, 0.17978600001823164), (31109, 0.17454595480830565), (25853, 0.17339811494020035), (23327, 0.1554014695696368), (23117, 0.1497584152541562)]
elastic/elasticsearch 31441 : [(30975, 0.9419607717450428), (31903, 0.94187794187773), (29611, 0.7274131211096397), (30257, 0.548750511251037), (30721, 0.5290159069200204), (28485, 0.5126098304615455), (30920, 0.4870245266736739), (32068, 0.4652895069976692), (32096, 0.3318459090679288), (15603, 0.3107017824146018)]
